https://tieba.baidu.com/p/6897136966?pid=134278279425&cid=0#134278279425,萌新问一下为什么精灵的自残和骷髅的装死盾牌会掉。能避免吗。,2020-09-01 10:51
https://tieba.baidu.com/p/6897136966?pid=134278279425&cid=0#134278279425,怎么看待自残的人,2020-08-29 22:49
https://tieba.baidu.com/p/6896980634?pid=134276291293&cid=0#134276291293,自残扣体质，体质不够就会掉咯，没得避免，只能穿带体质的盾牌，要么吃点药,2020-09-01 10:55
https://tieba.baidu.com/p/6896980634?pid=134276291293&cid=0#134276291293,挺正常的吧，有的人把痛苦当快乐,2020-08-29 22:50
https://tieba.baidu.com/p/6895308796?pid=134258453374&cid=0#134258453374,【200828 倾诉】感觉好累…疫情期间每天哭每天自残每天抽烟……想着走出舒适圈出来找工作…虽然坚持下来了但我还是好累啊我宁愿没人跟我说话我一个人安安静静吧…真的好累…我亲姐判刑九年 她出来以后31岁了 …每天想着这些事就会觉得特别累…有人能告诉我怎么办吗,2020-08-28 10:21
https://tieba.baidu.com/p/6895308796?pid=134258453374&cid=0#134258453374,急诊的深夜小故事，自残的小伙子。,2020-09-01 10:09
https://tieba.baidu.com/p/6891150054?pid=134212331437&cid=0#134212331437,【200829 求助】不想死 ，不喜欢自残时痛苦，却享受自残后的快感,2020-08-29 08:46
https://tieba.baidu.com/p/6876830934?pid=134041730085&cid=0#134041730085,有什么办法可以自残快速进入绝境状态吗,2020-08-27 19:45
https://tieba.baidu.com/p/6876830934?pid=134041730085&cid=0#134041730085,【200831 倾诉】我也不知道自己怎么了 今天第一次自残感觉血流出来有点爽 我以前怎么不敢对自己下手 突然觉得自残好爽 不敢跳楼太难过了 只有自残我感觉自己真的好崩溃 我也不知道自己怎么了,2020-08-31 22:44
https://tieba.baidu.com/p/6876830934?pid=134041730085&cid=0#134041730085,我不知道自己是不是抑郁症 每天都想哭睡不着觉 家里人的各种谩骂声 我都不知道我从多久开始在家不爱说话 一说话就发脾气 我的脾气也越来越暴躁失眠夜越来越严重 还会心悸头疼 有时候看到别人跳楼自杀的新闻真的很佩服他们的勇气 很多时候站在阳台想象自己跳下去的样子,2020-08-31 22:47
https://tieba.baidu.com/p/6896470801?pid=134271185318&cid=0#134271185318,原来如此。。,2020-09-01 10:55
https://tieba.baidu.com/p/6896470801?pid=134271185318&cid=0#134271185318,都是自己的决定 后果自负,2020-08-29 22:51
https://tieba.baidu.com/p/6893787851?pid=134241606841&cid=0#134241606841,活着快喘不过气了,2020-08-28 10:23
https://tieba.baidu.com/p/6893787851?pid=134241606841&cid=0#134241606841,过了一会，又一个穿着保安工衣的小伙子很着急的拿着处方单和缴费单跑过来找我，语无伦次了一会，我直接把他手上的单据都接了过来，核对了下名字，正是自残的那个小伙子。我核对了一下输液单，除了破伤风之外还有其他一些对症的补液，让他先去旁边陪着阿鹏(自残的小伙子，方便区分后面叫他阿鹏，另一个叫小辉吧。)我去帮他配药了。,2020-09-01 10:23
https://tieba.baidu.com/p/6890613610?pid=134204123077&cid=0#134204123077,三甲专科医院,2020-08-29 13:53
https://tieba.baidu.com/p/6876725938?pid=134040672714&cid=0#134040672714,之前在网上咨询过医生 他让我去检查,2020-08-31 22:49
